time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0917100132451,-0.08700267418,11.7404039512,6.21098205394,6.23483576165,0.0,0.274037016566,-0.303167223536,2.69081951311,-0.114146737282,-0.0605447571571,0.0,434.2576632755161,433.4894757736183,435.03820373893996,434.0570409339005
1.2600000000000007,0.109177701497,-0.106728902402,11.9050582006,6.20393996447,6.23120304539,0.0,0.30857977013,-0.355067437573,2.79731204066,-0.124739257477,-0.0605462984538,0.0,446.6934738214986,446.690765728743,447.4752409659978,446.59976920646363
1.3200000000000007,0.128838441546,-0.129787041596,12.0769469594,6.19704327916,6.22812712603,0.0,0.34711346295,-0.414272986554,2.93187465907,-0.100334431315,-0.0372369361138,0.0,455.056050557678,456.9163424112268,455.66201440457303,457.5970296955979
1.3800000000000008,0.151015744352,-0.156767943727,12.2594744488,6.19068341732,6.22656134269,0.0,0.392314901252,-0.485774957394,3.15168953266,-0.120804346704,-0.0100001045948,0.0,481.55770166862544,483.6134004849003,483.4983158160648,481.9445209265867
1.4400000000000008,0.175646433853,-0.187720753541,12.4500914757,6.18324271061,6.22607442615,0.0,0.428747229482,-0.546666081944,3.20197565248,-0.131345447262,-0.00458950774664,0.0,431.5505901733366,432.00717882591374,432.84157244297825,431.93899459364
1.5000000000000009,0.20268716448,-0.222852964701,12.6474728127,6.17654716398,6.22543050376,0.0,0.472623630518,-0.625161961311,3.37677916673,-0.0878669883865,-0.0273241232385,0.0,473.31222360391416,471.5593526308761,468.51720288630366,471.8740471997658
1.560000000000001,0.232223176775,-0.262548334148,12.8526344348,6.17198703017,6.2236644172,0.0,0.512060385183,-0.6984730754,3.46158788785,-0.0591544024584,-0.0340300671961,0.0,445.05532740639575,444.50583081509114,444.01615734803,446.3606646667916
1.620000000000001,0.264362450147,-0.307101777798,13.066192554,6.16912560297,6.22126837442,0.0,0.559460444301,-0.786938126691,3.65630764051,-0.0312553209027,-0.0556239155963,0.0,480.55879574387427,478.91831634143574,477.56234397654003,479.68431544059473
1.680000000000001,0.299056161574,-0.356385106901,13.2858517569,6.16735108102,6.21807607755,0.0,0.597279718558,-0.856000221636,3.66555886321,-0.0264115368716,-0.0487612454173,0.0,422.2912690173773,422.88083514347403,422.7084667138157,423.12538157526274
1.740000000000001,0.336338366761,-0.410309359776,13.5100415035,6.16568421983,6.21509055393,0.0,0.645744034296,-0.94159903598,3.80687573708,-0.0306707269905,-0.051831534379,0.0,464.85799651100393,464.6158958744255,465.25716770959247,464.9234007721188
